,user_name,user_profile_url,rating,local_guide,comment_num,comment_text
311, William Lu ,https://www.google.com/maps/contrib/102159918354085506412/reviews?hl=zh-TW,5,True,165,  火鍋跟熱炒都好吃！調味清爽，讓人吃起來不會有油膩感，而且味道都很好！ 
312, An Chen ,https://www.google.com/maps/contrib/109970833546475062545/reviews?hl=zh-TW,4,True,170,"  肉新鮮好吃,服務人員熱情! "
313, J L ,https://www.google.com/maps/contrib/116671040295205400254/reviews?hl=zh-TW,1,True,28,  不能預定也沒服務可言，八德店都可以預訂而去態度親切很多，雖然遠但還是會選擇去八德店用餐 
314, J. Q ,https://www.google.com/maps/contrib/100154743552263629340/reviews?hl=zh-TW,1,False,8,  東西有點貴，菜色一般，跟南部沒法比，櫃檯小姐態度超差的，生意好就是拽！ 
315, Fion Fion ,https://www.google.com/maps/contrib/113111855187815733659/reviews?hl=zh-TW,4,False,231,  好吃~但限時間（一個半小時)，溫體牛現切，燙一下就好了，沾特調的醬…讚！讚！讚！還有現炒的喔… 
316, Wei Wu ,https://www.google.com/maps/contrib/109341057321277487415/reviews?hl=zh-TW,5,True,155,  好吃，現燙的溫體牛肉很鮮甜，搭配獨特醬料特別順口。 
317, bai bai ,https://www.google.com/maps/contrib/100603102098772784581/reviews?hl=zh-TW,5,True,29,  本土牛唰個幾秒肉的鮮甜真的好吃，熱炒牛料理也好吃，最愛薑絲炒牛肉必點！ 
318, OR ,https://www.google.com/maps/contrib/101363594639653822256/reviews?hl=zh-TW,5,True,360,"  空心菜牛好嫩
火鍋也好吃
外帶的湯也很足夠 "
319, Elise Chen ,https://www.google.com/maps/contrib/101690995906837959278/reviews?hl=zh-TW,4,True,51,  台北少見的牛肉火鍋，想吃台南牛肉鍋的時候會來解饞 
320, Min Chau Jan ,https://www.google.com/maps/contrib/101421503597603297717/reviews?hl=zh-TW,5,True,129,  溫體牛肉很棒很新鮮，湯頭甘甜，人多需訂位，附近亦有收費停車場可供停車 
321, 周瑋濃 ,https://www.google.com/maps/contrib/106284179782310866963/reviews?hl=zh-TW,5,False,12,  好吃 ，湯頭很棒 ，牛肉也很好吃 ，炒牛肉也都很棒 ，值得一來 ！ 
322, 薛柏儂 ,https://www.google.com/maps/contrib/110715498225709755903/reviews?hl=zh-TW,4,True,358,  以在台北可以吃到溫體牛的新鮮度算蠻不錯的了，價位中上，適合多人點餐共享。 
323, Hsin-Mei Su ,https://www.google.com/maps/contrib/112678348416133695041/reviews?hl=zh-TW,5,True,140,  溫體牛真心推薦，瘦的口感像松阪豬帶點脆的嚼勁，肥的柔軟香氣在嘴裡化開，都好好吃啊 
324, Jay Su ,https://www.google.com/maps/contrib/115265641919732293314/reviews?hl=zh-TW,4,True,"1,228",  溫體牛一直點下去就對了，熱炒系列味道也都很不錯 
325, pei chun Lin ,https://www.google.com/maps/contrib/100161817260803685943/reviews?hl=zh-TW,5,True,62,  湯頭濃郁不油膩，牛肉很新鮮，不小心就會超點~ 
326, Wen Chi Pan ,https://www.google.com/maps/contrib/108192666500219105603/reviews?hl=zh-TW,5,False,31,  一直以來都覺得很好吃又新鮮！！老闆帥闆娘又正！ 
327, ariel chen ,https://www.google.com/maps/contrib/111208802723860001359/reviews?hl=zh-TW,5,True,32,  要早點定位，也要早點去吃，不然很多東西一下子賣光，太晚去的肉會比較多筋的感覺。 
328, Peckie Chu ,https://www.google.com/maps/contrib/109533221582167723228/reviews?hl=zh-TW,5,True,421,  推薦牛肉湯跟酸菜炒牛肉，牛肉湯的肉很多，湯也很鮮，才130元，非常划算！ 
329, 黃貓貓 ,https://www.google.com/maps/contrib/112542302119864188913/reviews?hl=zh-TW,5,False,8,"  牛肉鮮度足、熱炒點了5道道道精彩、鍋湯蔬菜甜度高
值得一再到訪 "
330, 朱玲慧 ,https://www.google.com/maps/contrib/114353318318011649330/reviews?hl=zh-TW,4,False,8,  價格實惠，服務也不錯，環境清潔都在水準上，但是醬料是已經調好的，沒辦法依個人需求調整，是唯一美中不足的！ 
331, Amelie Chen ,https://www.google.com/maps/contrib/102108946852217370388/reviews?hl=zh-TW,4,True,899,  蔥爆牛好吃，青椒牛普通，牛腩湯超好喝肉好軟嫩。 
332, Jack Lee ,https://www.google.com/maps/contrib/114938675607929038326/reviews?hl=zh-TW,4,True,344,  蔬菜湯頭非常好，肉也鮮甜，但比起八德店來說環境很吵，如果需要安靜的環境聊天，八德店好很多 
333, Rachel Chen ,https://www.google.com/maps/contrib/115814042614540408807/reviews?hl=zh-TW,3,True,173,  喜歡吃肉的人建議一開始點菜先點足， 因為後來要加點可能就賣完了。 
334, M ,https://www.google.com/maps/contrib/108595616511243094129/reviews?hl=zh-TW,4,True,172,"  太晚來常常點不到想吃的部位
台北想吃鮮甜牛肉火鍋的好去處 "
335, EN ,https://www.google.com/maps/contrib/105757827623871613870/reviews?hl=zh-TW,5,True,35,"  好吃新鮮，湯頭好。
服務生有點記不住點的菜 "
336, 傅祐紘 ReaganFu ,https://www.google.com/maps/contrib/118025524631019821865/reviews?hl=zh-TW,4,True,289,  其實湯頭還好，可以喝的出來有含一些味精，筋非常Q彈。 
337, Arthur Yip ,https://www.google.com/maps/contrib/110118218080939295141/reviews?hl=zh-TW,1,False,1,"  侍應完全唔想做,服務超差！三個人等了30分鐘後位要坐二人位置，坐得到都放不下東西啦！問她有沒有三人位，她說要等好耐你等唔等？ "
338, Kingbaby Chou ,https://www.google.com/maps/contrib/100602741421065492727/reviews?hl=zh-TW,5,True,252,  如果你是老饕，台北市你能找到有到道地台南溫體牛風味的餐廳，這裡是少數的選項！ 
339, 鶴竜mimi ,https://www.google.com/maps/contrib/114702809009114632744/reviews?hl=zh-TW,1,True,41,"  結帳時、櫃台小姐不知道是什麼不順遂
那個臉，驚人的不屑
不會再去惹
台灣服務不意外，且還收取服務費 "
340, Wayne Yu ,https://www.google.com/maps/contrib/108214824285342463314/reviews?hl=zh-TW,5,True,262,  以台北來說算數一數二的牛肉湯 食材皆有一點水準且品質穩定 
341, hgt8141 ,https://www.google.com/maps/contrib/105683716215906754819/reviews?hl=zh-TW,4,True,176,  溫體台灣牛肉，肉質新鮮，清燉型湯頭微甘不膩，服務不錯。 
342, Tinghao Chang ,https://www.google.com/maps/contrib/100189749055431637782/reviews?hl=zh-TW,2,True,91,  東西偏貴，口味還好，剛開幕吃過一次就沒在觀顧。每天經過怎麼還這麼多人.... 
343, yifei lin ,https://www.google.com/maps/contrib/103881244415584226602/reviews?hl=zh-TW,5,True,312,  天氣一冷就會想來吃，涮牛肉超好吃，酸菜炒牛肉必點 
344, Tzu-ching Kuo ,https://www.google.com/maps/contrib/106400714477981167258/reviews?hl=zh-TW,2,True,166,  好貴，人又多。也沒有少分量的(小鍋)。只有兩個人來吃的話根本是被店家搶劫。 
345, 陳小天 ,https://www.google.com/maps/contrib/101524940602199556395/reviews?hl=zh-TW,5,True,10,  鮮甜美味的本土牛肉鍋，記得別涮太久，老了就不好吃了！ 
346, Stanley yang ,https://www.google.com/maps/contrib/100743675239460000303/reviews?hl=zh-TW,5,False,5,  雖然要等但值得等待，建議先訂位(可訂位的桌數有限制)，食材很新鮮，醬料調的很好(自助式) 
347, TWROC SEGWAY ,https://www.google.com/maps/contrib/104785150614948206331/reviews?hl=zh-TW,5,True,31,  很推薦，算台北市前幾名好吃的刷牛肉鍋!一定要吃看看 
348, 謝聖志 ,https://www.google.com/maps/contrib/102461863068781029646/reviews?hl=zh-TW,4,True,129,  涮牛肉好吃，點餐後送餐快速，晚上客人多，廁所男女各一間要排隊。 
349, Lam Tracy ,https://www.google.com/maps/contrib/117135063776721328059/reviews?hl=zh-TW,1,False,3,  牛老大承德店，服務超差的，打電話説沒法訂位子，到現場看到還有位子，説有人訂位，位子明明空了一陣子，都沒有人來，還是不讓客人，好像很不屑做生意！超級差的態度！ 
350, Mia Lota ,https://www.google.com/maps/contrib/116317788688512055478/reviews?hl=zh-TW,3,True,36,"  味道普通 沒有非常特別 湯好喝而已
個人認為啦 "
351, 張珆寧 ,https://www.google.com/maps/contrib/103619819971830526817/reviews?hl=zh-TW,1,False,5,  打電話確認還有沒有肉！20分鐘車程到來！說打洋了！當人白痴 爛死了 
352, 李嘉芸 ,https://www.google.com/maps/contrib/102658961034898639598/reviews?hl=zh-TW,1,True,140,  打電話去預約，讓人等一下，結果四分多鐘店員還在忙別的事，根本沒空理人，如果真的在忙，還不如叫人晚一點再撥，讓人在線上等四分鐘感受真差，浪費客人電話費 
353, MaMiko Tsai ,https://www.google.com/maps/contrib/113413592692278020128/reviews?hl=zh-TW,4,True,217,  火鍋湯頭很棒，新鮮牛肉炒燙皆美味。要先訂位，比較不用等太久 
354, 咖啡美式 ,https://www.google.com/maps/contrib/107084375401192251458/reviews?hl=zh-TW,4,False,6,"  炒菜口味跟火候都正點~
比火鍋好吃，呵呵 "
355, 0822 Milk ,https://www.google.com/maps/contrib/117814581823189110839/reviews?hl=zh-TW,5,True,69,  價格合理，每樣炒菜火鍋牛肉都沒有雷！很喜歡去這 
356, Yi-Ting Chen ,https://www.google.com/maps/contrib/113598741533458674840/reviews?hl=zh-TW,3,True,222,  醬料配方好而已，肉質和湯頭都普通，態度不太好，要排很久 
357, Jan Karen ,https://www.google.com/maps/contrib/117480169486786547533/reviews?hl=zh-TW,4,True,52,  建議事先訂位；鍋物的肉質好吃新鮮，湯頭也很棒，中高價位 
358, 卓芳沂 ,https://www.google.com/maps/contrib/113984979583790151059/reviews?hl=zh-TW,3,True,95,  和以前口味不同，價格也似乎變高了，但菜的份量滿小的 
359, Kim ,https://www.google.com/maps/contrib/113037319980773326114/reviews?hl=zh-TW,5,True,322,  溫體牛很新鮮，湯頭很甜，整體而言不錯。價位偏高。 
360, Shawn Yang ,https://www.google.com/maps/contrib/106952752026327755872/reviews?hl=zh-TW,5,True,114,"  刷牛肉真的不錯
但熱炒也一定要點來試吃看看 "
361, Yu-Chieh Lin ,https://www.google.com/maps/contrib/107106796256611398094/reviews?hl=zh-TW,4,True,81,  蠻好吃的 牛肉 燴飯都很好吃 但吃到最後鍋底有點太甜 
362, 潘亞伶 ,https://www.google.com/maps/contrib/118425114995460789886/reviews?hl=zh-TW,3,True,38,  剛開始好吃，吃到最後的湯底味道太重到舌頭喉嚨吃完不舒服.... 
363, Michael蘇明賢 ,https://www.google.com/maps/contrib/101535610186496340173/reviews?hl=zh-TW,3,True,251,  因為是新鮮牛肉，超過煮的時間會很硬，牛肝超推薦好吃 
364, 鍾紀程 ,https://www.google.com/maps/contrib/100447751917256743887/reviews?hl=zh-TW,4,True,378,  東西新鮮好吃  環境太擠了  每道菜的量也太精緻了些 
365, 黃金色 ,https://www.google.com/maps/contrib/100246555091531077328/reviews?hl=zh-TW,1,False,5,  爛到爆，隨意取消客人訂單，還理直氣壯。 
366, nancy su ,https://www.google.com/maps/contrib/108231602603633533624/reviews?hl=zh-TW,4,True,93,  肉新鮮現切，湯頭美味，假日需要候位。適合家庭朋友聚餐 
367, kennsei chen ,https://www.google.com/maps/contrib/111247736723758013525/reviews?hl=zh-TW,5,True,"1,345","  來一次就知道
為何是常常需要排隊的名店 "
368, 陳光曄 ,https://www.google.com/maps/contrib/112214150581538780372/reviews?hl=zh-TW,4,True,123,  滷肉飯的滷汁好吃，還有夏季時的雞塊飯及雞排飯都好吃。 
369, Roger lee ,https://www.google.com/maps/contrib/106880997229382655731/reviews?hl=zh-TW,2,True,78,"  用uber點餐，驚人的份量.
超高級小菜盤. "
370, 黃勝庭 ,https://www.google.com/maps/contrib/110551451580690115331/reviews?hl=zh-TW,3,False,8,  用餐環境夠大，沖生牛肉也算好吃。 
371, A dam ,https://www.google.com/maps/contrib/109897009071284577884/reviews?hl=zh-TW,3,False,16,  都好吃，唯一不能接受的是水還要另外點，所以給三顆星。 
372, 紀雅男 ,https://www.google.com/maps/contrib/111143125319026050724/reviews?hl=zh-TW,5,False,4,  餐點味道不錯，用餐的環境也相當舒適。 
373, 吳泰岱 ,https://www.google.com/maps/contrib/106736330556558377658/reviews?hl=zh-TW,5,True,137,  湯底口味讚!川燙牛肉鮮~牛舌超軟嫩 
374, Anne H ,https://www.google.com/maps/contrib/112760384436958964196/reviews?hl=zh-TW,4,True,58,  牛肉火鍋超好吃，推薦點肥的刷肉片，軟嫩鮮甜 
375, 許勝崴 ,https://www.google.com/maps/contrib/105806686827283798925/reviews?hl=zh-TW,5,True,49,"  是一間吃了又想再吃的
店，服務態度很棒，食材新鮮。讚 "
376, ChunYao Liao ,https://www.google.com/maps/contrib/112840669613837857482/reviews?hl=zh-TW,3,True,238,  口味感覺中等，但桌位間隔有夠小的⋯不會讓人覺得用餐舒適 
377, Kingson K C LEUNG ,https://www.google.com/maps/contrib/116350521242625572496/reviews?hl=zh-TW,1,True,34,  才9點多 什麼料都賣完 什麼都不能單點，而且又貴份量又少，不值得去! 
378, 王啟榮 ,https://www.google.com/maps/contrib/103097243619007953649/reviews?hl=zh-TW,5,True,376,  牛肉超嫩，湯頭很清淡，人超多，所以不容易訂位 
379, 蕭宗遠 ,https://www.google.com/maps/contrib/117971311468776234371/reviews?hl=zh-TW,5,True,90,  牛肉好吃沒有腥味，湯頭很棒，店員效率不錯 
380, Skywolf Li ,https://www.google.com/maps/contrib/116451340572199645683/reviews?hl=zh-TW,5,True,58,  超讚的牛肉 ，價格公道品質好 ，牛舌更是稀少好吃 ！ 
381, S Tsai ,https://www.google.com/maps/contrib/108262280290522298640/reviews?hl=zh-TW,4,True,48,  溫體牛肉火鍋，冷氣夠冷，湯頭不錯，又可以點一些桌菜 
382, 黃上育（ShanYu Huang） ,https://www.google.com/maps/contrib/102381476254352329833/reviews?hl=zh-TW,5,True,187,  愛吃牛肉比訪名店，熱炒及火鍋都不錯 
383, Sidney Ching ,https://www.google.com/maps/contrib/116225006675686398985/reviews?hl=zh-TW,4,True,268,"  202007。溫體牛肉火鍋。CP值：5, 口味：7, 環境：7.5。 "
384, 陳章進 ,https://www.google.com/maps/contrib/116033153908272238670/reviews?hl=zh-TW,3,True,139,  口味不錯，價格跟量有點跟不上感覺有點貴 
385, roger lo ,https://www.google.com/maps/contrib/111355055479464042691/reviews?hl=zh-TW,4,False,266,  溫體牛肉有嚼勁，火鍋湯少數可以喝也不錯喝的，自製醬料順口 
386, robert law ,https://www.google.com/maps/contrib/103750848568873546093/reviews?hl=zh-TW,4,True,71,  好吃 沒訂位需要等待一段時間 
387, 蕭詩偉 ,https://www.google.com/maps/contrib/107681299683202094733/reviews?hl=zh-TW,3,True,342,  口味和高雄牛老大一樣好吃！ 
388, 朱鎮宇 ,https://www.google.com/maps/contrib/104859393125164030650/reviews?hl=zh-TW,5,True,23,  牛肉燴飯好吃，服務人員非常體貼 
389, 黑條 ,https://www.google.com/maps/contrib/104515702511679856073/reviews?hl=zh-TW,5,True,62,"  好吃
搭配洋蔥吃，有夠香的
肉不會太油 "
390, 蕭阿展 ,https://www.google.com/maps/contrib/115445160816680048199/reviews?hl=zh-TW,4,True,82,  食材都很新鮮價位中上等值得花， 
391, 拓荒者 ,https://www.google.com/maps/contrib/103079300722250633485/reviews?hl=zh-TW,5,True,"1,012",  牛肉很新鮮，熱炒類也都不錯 
392, RENEE NINI HUANG ,https://www.google.com/maps/contrib/111313009275248671265/reviews?hl=zh-TW,3,True,82,  假日用餐時間要等很久很久……要核對好外帶的所有清單、免得回家才發現(跺腳) 
393, Alicia Hsu ,https://www.google.com/maps/contrib/117983781380314259908/reviews?hl=zh-TW,4,True,79,  很好吃 但是訂位還是得等候有點讓人不解 
394, 昱辰 ,https://www.google.com/maps/contrib/101644348395177788423/reviews?hl=zh-TW,4,True,190,  湯頭佳，牛肉軟嫩，但價格稍高，不過還是值得吃 
